°üÍ·,x,y,z
5,17,84,-311
5,31,88,-308
5,35,78,-320
5,28,75,-338
5,28,71,-349
5,31,76,-359
5,35,81,-365
5,32,83,-362
0,28,86,-354
0,15,86,-314
0,14,92,-328
0,16,92,-321
0,31,79,-314
0,31,83,-317
0,35,88,-327
0,35,100,-343
0,46,99,-362
0,51,96,-361
0,40,103,-365
0,32,94,-353
0,15,88,-336
0,1,89,-328
0,-8,99,-317
0,-2,110,-313
0,16,112,-313
0,35,104,-321
0,49,99,-337
0,49,103,-353
0,49,119,-362
0,44,115,-360
0,41,108,-360
0,33,111,-345
0,23,96,-337
1,16,104,-324
1,19,108,-312
1,24,107,-319
1,31,110,-325
1,40,112,-335
1,60,113,-349
1,64,111,-361
1,51,123,-368
1,40,120,-360
1,38,120,-346
1,35,113,-327
1,30,110,-313
1,23,124,-319
1,24,116,-314
1,38,118,-322
1,51,112,-321
1,44,113,-330
1,44,112,-340
1,49,111,-352
1,56,120,-354
1,51,120,-353
1,40,120,-353
1,33,121,-338
1,30,115,-324
1,35,129,-321
2,31,116,-313
2,35,119,-316
2,47,120,-316
2,40,116,-329
2,39,115,-345
2,48,120,-352
2,51,120,-360
2,48,134,-360
2,39,129,-349
2,30,113,-333
2,28,124,-322
2,24,132,-320
2,32,119,-317
2,30,115,-312
2,30,124,-320
2,40,121,-328
2,48,126,-345
2,51,123,-353
2,40,127,-360
2,35,135,-356
2,30,116,-344
2,25,124,-328
2,23,123,-321
2,25,123,-324
2,24,120,-314
3,38,115,-314
3,49,120,-319
3,54,112,-328
3,47,121,-345
3,36,127,-362
3,39,135,-369
3,51,134,-360
3,48,121,-337
3,39,118,-324
3,22,126,-319
3,11,136,-303
3,19,144,-301
3,28,140,-305
3,47,134,-313
3,56,115,-340
3,59,108,-356
3,56,112,-376
3,44,124,-367
3,31,115,-360
3,24,108,-348
3,17,102,-340
3,15,103,-333
3,19,103,-309
3,27,108,-301
3,28,107,-313
4,39,96,-328
4,39,86,-345
4,39,83,-361
4,39,87,-369
4,36,84,-360
4,27,78,-356
4,19,79,-349
4,15,79,-336
4,14,83,-327
4,12,89,-313
4,22,91,-314
4,28,84,-320
4,33,73,-340
4,39,71,-351
4,43,80,-360
4,41,88,-367
4,39,92,-361
4,31,88,-360
4,15,79,-346
4,8,71,-345
4,1,71,-320
4,8,79,-308
4,19,79,-313
4,32,80,-327
4,44,79,-346
5,48,80,-356
5,48,81,-368
5,43,87,-360
5,24,84,-354
5,12,79,-351
5,7,76,-336
5,3,73,-330
5,12,78,-314
5,19,83,-313
5,28,78,-317
5,33,71,-335
5,39,65,-345
5,43,68,-360
5,40,76,-369
5,31,86,-365
5,24,83,-356
5,15,79,-345
5,7,78,-336
5,7,71,-313
5,12,63,-303
5,14,64,-316
5,23,63,-333
5,36,68,-340
5,51,71,-357
5,51,78,-369
0,44,81,-368
0,25,80,-376
0,14,76,-356
0,0,71,-345
0,-4,63,-320
0,0,57,-298
0,9,60,-308
0,28,60,-328
0,39,62,-345
0,15,67,-356
0,56,76,-365
0,56,83,-364
0,41,84,-364
0,16,78,-359
0,7,63,-359
0,1,49,-338
0,3,46,-306
0,14,44,-313
0,22,48,-328
0,31,56,-338
0,41,65,-353
0,55,76,-359
0,63,79,-360
0,59,79,-354
0,35,78,-356
1,7,71,-352
1,3,60,-341
1,7,51,-322
1,15,57,-308
1,19,67,-319
1,31,76,-336
1,63,88,-353
1,63,73,-353
1,63,63,-365
1,60,60,-367
1,48,62,-359
1,14,67,-349
1,7,68,-344
1,3,68,-328
1,7,57,-306
1,19,57,-306
1,33,56,-324
1,47,55,-345
1,60,56,-357
1,68,56,-360
1,60,60,-368
1,39,67,-357
1,14,67,-349
1,9,67,-346
1,7,67,-335
2,12,70,-317
2,23,65,-313
2,33,67,-324
2,43,63,-336
2,49,56,-346
2,56,48,-360
2,55,48,-365
2,47,56,-365
2,24,63,-353
2,15,71,-345
2,9,79,-344
2,7,79,-333
2,15,72,-313
2,24,67,-311
2,28,64,-328
2,40,56,-336
2,52,55,-340
2,59,54,-360
2,60,59,-370
2,48,67,-364
2,24,72,-354
2,6,78,-351
2,0,71,-341
2,7,63,-320
2,17,63,-308
3,31,60,-317
3,41,60,-336
3,49,59,-351
3,60,57,-353
3,63,60,-362
3,51,67,-365
3,31,75,-356
3,12,76,-353
3,9,71,-345
3,12,64,-324
3,22,67,-313
3,28,67,-314
3,35,60,-335
3,47,63,-345
3,55,57,-351
3,60,56,-360
3,51,60,-361
3,36,70,-356
3,17,72,-349
3,12,76,-353
3,11,76,-330
3,15,76,-306
3,19,71,-314
3,28,64,-329
3,44,64,-345
4,62,57,-349
4,76,51,-368
4,73,51,-369
4,52,56,-360
4,24,63,-352
4,-4,67,-349
4,-4,67,-336
4,-4,70,-309
4,14,76,-309
4,28,76,-329
4,47,78,-340
4,62,76,-349
4,76,71,-352
4,78,67,-360
4,54,76,-354
4,24,87,-353
4,12,91,-349
4,8,89,-344
4,6,89,-328
4,19,79,-319
4,30,70,-322
4,46,59,-330
4,55,55,-343
4,63,51,-349
4,65,60,-356
5,63,78,-362
5,49,88,-354
5,32,95,-346
5,14,94,-343
5,8,89,-340
5,14,73,-327
5,22,68,-316
5,31,67,-324
5,43,65,-340
5,54,71,-351
5,63,70,-346
5,67,76,-356
5,60,88,-362
5,44,89,-353
5,24,89,-345
5,8,84,-344
5,7,79,-335
5,11,71,-319
5,28,71,-317
5,44,78,-327
5,56,78,-330
5,64,83,-349
5,63,81,-356
5,60,79,-360
5,44,79,-359
0,28,79,-351
0,16,76,-352
0,11,79,-343
0,16,76,-328
0,24,76,-317
0,35,79,-318
0,44,79,-328
0,54,79,-340
0,60,73,-349
0,65,79,-359
0,54,80,-365
0,41,81,-353
0,25,84,-349
0,15,81,-337
0,12,76,-336
0,12,76,-324
0,28,76,-321
0,35,72,-324
0,44,79,-337
0,54,78,-349
0,62,78,-354
0,64,79,-361
0,56,84,-356
0,36,83,-353
0,16,92,-346
1,9,83,-338
1,7,75,-329
1,16,76,-312
1,30,76,-317
1,40,76,-328
1,56,79,-336
1,65,80,-356
1,72,79,-360
1,64,83,-360
1,35,86,-359
1,15,86,-352
1,7,79,-343
1,6,73,-341
1,22,71,-324
1,27,71,-305
1,39,81,-322
1,51,83,-330
1,59,84,-344
1,56,83,-353
1,56,79,-364
1,46,76,-361
1,38,76,-354
1,23,79,-345
1,19,79,-338
1,12,79,-328
2,16,79,-316
2,31,80,-319
2,39,79,-328
2,49,78,-346
2,60,76,-349
2,63,73,-361
2,64,80,-365
2,49,83,-356
2,24,86,-349
2,12,81,-336
2,-2,79,-324
2,7,73,-311
2,17,71,-313
2,38,73,-333
2,54,75,-345
2,71,76,-349
2,78,83,-361
2,64,88,-369
2,41,89,-352
2,15,91,-344
2,4,78,-340
2,-2,71,-328
2,7,68,-308
2,19,70,-313
2,36,76,-329
3,49,78,-343
3,64,83,-353
3,76,83,-362
3,70,88,-369
3,44,88,-360
3,19,86,-352
3,8,79,-340
3,1,71,-336
3,3,67,-320
3,20,71,-310
3,35,73,-324
3,48,80,-336
3,56,81,-348
3,65,86,-354
3,59,89,-362
3,48,88,-365
3,31,88,-354
3,23,79,-345
3,15,75,-333
3,9,75,-317
3,15,81,-306
3,22,87,-308
3,39,92,-324
3,57,87,-340
3,71,83,-349
4,76,80,-365
4,67,86,-365
4,51,88,-353
4,31,92,-354
4,16,87,-357
4,7,88,-313
4,15,88,-312
4,24,94,-316
4,49,88,-333
4,73,86,-336
4,81,89,-353
4,80,87,-362
4,67,88,-362
4,54,88,-352
4,40,89,-346
4,32,95,-336
4,24,96,-319
4,31,92,-309
4,39,96,-314
4,57,94,-333
4,76,97,-340
4,86,97,-353
4,88,103,-365
4,78,97,-356
4,56,103,-343
5,48,115,-329
5,36,119,-335
5,30,103,-328
5,41,86,-321
5,54,88,-322
5,67,94,-328
5,75,105,-336
5,78,113,-349
5,79,112,-356
5,73,112,-360
5,64,105,-352
5,49,103,-341
5,38,100,-333
5,41,99,-329
5,48,107,-322
5,56,108,-312
5,63,105,-320
5,71,103,-329
5,73,105,-340
5,75,113,-349
5,75,111,-353
5,67,112,-354
5,60,113,-351
5,49,103,-343
5,48,99,-337
0,44,100,-328
0,47,72,-282
0,56,104,-311
0,67,108,-321
0,75,108,-333
0,76,112,-346
0,76,112,-356
0,71,110,-357
0,64,107,-349
0,51,104,-340
0,44,105,-336
0,41,99,-328
0,48,97,-314
0,56,104,-317
0,65,104,-325
0,79,108,-336
0,97,113,-353
0,88,115,-354
0,72,113,-353
0,60,108,-346
0,49,110,-338
0,41,102,-336
0,38,92,-320
0,48,100,-313
0,59,112,-328
1,76,110,-324
1,81,120,-338
1,81,120,-353
1,75,120,-354
1,67,110,-353
1,54,107,-352
1,44,105,-356
1,43,102,-336
1,39,97,-317
1,44,110,-311
1,54,107,-317
1,70,104,-328
1,76,111,-338
1,79,113,-353
1,71,118,-369
1,60,116,-353
1,52,112,-351
1,46,103,-341
1,39,89,-330
1,39,89,-320
1,43,96,-313
1,48,112,-314
1,55,118,-328
1,71,116,-336
1,79,107,-349
2,79,94,-356
2,71,92,-353
2,49,97,-344
2,40,103,-337
2,28,104,-333
2,28,103,-317
2,41,97,-324
2,56,97,-336
2,63,97,-340
2,71,100,-346
2,73,110,-337
2,67,112,-346
2,62,113,-354
2,62,99,-345
2,56,86,-349
2,48,71,-345
2,51,68,-336
2,63,79,-345
2,88,83,-330
2,68,94,-324
2,60,107,-338
2,52,119,-344
2,38,120,-337
2,41,92,-345
2,52,67,-349
3,68,56,-353
3,71,51,-345
3,56,76,-336
3,40,96,-335
3,35,99,-336
3,44,88,-336
3,49,79,-333
3,56,71,-333
3,63,71,-336
3,60,87,-343
3,64,95,-345
3,63,102,-346
3,56,99,-345
3,51,92,-340
3,44,81,-340
3,31,79,-328
3,31,79,-320
3,38,76,-329
3,52,84,-337
3,71,92,-338
3,79,99,-338
3,72,105,-344
3,63,92,-345
3,57,89,-349
3,56,83,-345
4,51,79,-345
4,56,89,-343
4,63,83,-336
4,62,71,-333
4,67,87,-328
4,64,87,-337
4,63,79,-345
4,54,88,-346
4,51,86,-352
4,52,80,-340
4,55,97,-338
4,51,103,-351
4,44,81,-340
4,39,63,-335
4,33,71,-333
4,24,87,-343
4,25,97,-332
4,30,105,-337
4,41,103,-340
4,71,105,-336
4,94,89,-344
4,70,68,-353
4,60,56,-353
4,48,63,-351
4,44,79,-340
5,39,87,-340
5,35,88,-336
5,32,88,-335
5,30,80,-329
5,40,80,-335
5,44,80,-336
5,47,83,-335
5,57,79,-338
5,63,72,-345
5,68,72,-345
5,67,80,-349
5,56,87,-346
5,40,87,-349
5,31,87,-337
5,19,92,-335
5,17,83,-333
5,24,80,-329
5,39,78,-333
5,49,76,-333
5,57,73,-338
5,60,73,-343
5,57,80,-346
5,51,81,-356
5,48,79,-353
5,44,76,-345
0,43,73,-345
0,56,70,-345
0,31,63,-333
0,25,54,-328
0,25,57,-328
0,28,71,-330
0,32,83,-336
0,44,94,-345
0,60,99,-349
0,67,92,-356
0,64,73,-353
0,55,51,-345
0,39,39,-340
0,24,35,-338
0,12,39,-343
0,12,48,-333
0,15,60,-333
0,35,67,-333
0,47,76,-336
0,56,79,-340
0,63,79,-345
0,62,73,-352
0,60,59,-360
0,59,44,-351
0,51,38,-353
1,35,30,-337
1,35,38,-336
1,32,51,-330
1,31,56,-322
1,44,62,-333
1,56,60,-328
1,64,56,-335
1,72,62,-337
1,70,63,-345
1,68,64,-352
1,71,57,-356
1,70,51,-361
1,67,49,-357
1,59,51,-345
1,40,63,-340
1,48,56,-337
1,60,48,-330
1,63,57,-330
1,67,61,-332
1,67,70,-333
1,67,86,-335
1,76,88,-340
1,88,73,-345
1,80,49,-353
1,71,38,-349
2,63,48,-353
2,63,48,-352
2,56,57,-354
2,55,72,-349
2,51,91,-337
2,56,99,-349
2,72,78,-338
2,71,79,-346
2,81,47,-359
2,80,28,-361
2,73,14,-362
2,71,8,-361
2,67,41,-359
2,51,95,-352
2,22,198,-320
2,35,46,-328
2,35,12,-324
2,24,83,-320
2,23,79,-320
2,33,72,-322
2,48,70,-330
2,57,62,-349
2,67,63,-351
2,60,76,-349
2,39,73,-349
3,19,67,-352
3,-1,70,-344
3,-16,72,-324
3,-8,64,-336
3,4,63,-353
3,15,63,-360
3,31,63,-360
3,43,63,-360
3,51,72,-360
3,49,112,-356
3,32,63,-328
3,28,94,-229
3,44,76,-285
3,20,88,-332
3,16,95,-402
3,44,88,-399
3,59,110,-385
3,67,63,-356
3,65,31,-311
3,67,51,-296
3,63,103,-308
3,72,124,-321
3,64,140,-320
3,73,176,-336
3,115,183,-320
4,49,172,-104
4,38,176,-233
4,44,280,-612
4,31,105,-377
4,96,15,-272
4,103,88,-375
4,112,91,-388
4,84,91,-276
4,63,103,-221
4,78,163,-201
4,55,230,-296
4,35,259,-416
4,17,239,-444
4,14,185,-381
4,32,124,-344
4,63,96,-324
4,99,97,-320
4,120,94,-348
4,103,110,-408
4,59,136,-397
4,-24,147,-346
4,-50,177,-324
4,-17,188,-285
4,4,135,-313
4,-13,65,-314
5,-40,24,-313
5,-25,19,-349
5,3,25,-386
5,38,30,-412
5,39,44,-420
5,19,56,-359
5,17,79,-290
5,24,120,-269
5,39,142,-289
5,41,103,-317
5,14,64,-336
5,-36,-1,-351
5,-76,-29,-338
5,-77,-9,-349
5,-39,80,-365
5,-13,159,-322
5,-41,134,-269
5,-87,152,-208
5,-113,174,-225
5,-61,167,-281
5,-26,118,-335
5,-13,54,-344
5,30,48,-345
5,71,62,-386
5,78,76,-404
0,63,67,-367
0,71,44,-328
0,64,27,-353
0,73,33,-396
0,78,11,-385
0,91,-21,-345
0,97,-20,-328
0,105,-2,-328
0,105,14,-346
0,112,31,-353
0,126,33,-344
0,134,15,-340
0,115,4,-336
0,97,8,-330
0,91,19,-322
0,103,24,-332
0,104,31,-349
0,115,44,-336
0,135,56,-345
0,144,65,-353
0,143,63,-345
0,127,57,-316
0,116,39,-322
0,95,31,-320
0,88,41,-322
1,88,54,-321
1,103,60,-335
1,127,54,-349
1,156,39,-349
1,179,39,-348
1,180,56,-356
1,167,62,-330
1,152,56,-353
1,131,49,-359
1,112,32,-345
1,103,16,-344
1,94,14,-330
1,99,23,-330
1,120,30,-333
1,135,33,-345
1,140,48,-336
1,143,60,-336
1,140,60,-352
1,135,54,-360
1,121,43,-345
1,111,39,-336
1,105,48,-336
1,112,65,-343
1,131,83,-349
1,140,97,-345
2,147,104,-322
2,140,118,-324
2,120,115,-320
2,105,124,-333
2,96,144,-354
2,91,158,-340
2,84,118,-290
2,65,92,-306
2,40,60,-341
2,63,27,-349
2,108,12,-369
2,105,15,-362
2,96,48,-357
2,88,71,-352
2,79,73,-343
2,56,64,-340
2,52,56,-328
2,48,49,-319
2,57,48,-306
2,63,49,-306
2,71,65,-338
2,83,79,-372
2,81,83,-364
2,67,81,-340
2,41,72,-327
3,24,60,-327
3,17,56,-340
3,28,56,-322
3,41,54,-319
3,48,67,-332
3,44,79,-337
3,51,92,-344
3,67,108,-356
3,97,108,-368
3,103,97,-375
3,105,67,-372
3,80,60,-353
3,51,71,-330
3,30,92,-321
3,24,112,-340
3,44,126,-328
3,71,112,-313
3,88,112,-264
3,104,113,-241
3,91,108,-239
3,63,135,-288
3,83,152,-314
3,116,124,-345
3,76,87,-348
3,9,67,-461
4,55,72,-466
4,70,97,-425
4,59,120,-404
4,60,112,-393
4,73,92,-380
4,88,62,-378
4,91,31,-362
4,89,25,-337
4,79,44,-317
4,72,54,-306
4,57,68,-290
4,48,76,-285
4,41,83,-317
4,43,84,-328
4,35,79,-327
4,36,56,-345
4,46,19,-353
4,44,-15,-348
4,38,-13,-343
4,31,22,-333
4,27,54,-320
4,19,64,-317
4,19,60,-325
4,28,51,-336
4,44,54,-365
5,64,51,-381
5,79,35,-360
5,83,25,-354
5,79,24,-359
5,62,31,-359
5,47,39,-353
5,32,40,-317
5,28,46,-324
5,30,60,-333
5,38,78,-324
5,44,94,-329
5,48,102,-336
5,65,92,-349
5,84,57,-368
5,96,28,-372
5,102,4,-359
5,79,12,-340
5,56,47,-336
5,52,76,-341
5,54,94,-344
5,62,97,-354
5,76,88,-360
5,70,75,-353
5,57,60,-345
5,44,54,-343
0,28,60,-335
0,24,71,-320
0,25,84,-313
0,35,96,-322
0,51,110,-345
0,62,108,-353
0,72,92,-365
0,72,71,-362
0,56,44,-356
0,48,28,-349
0,31,20,-338
0,28,28,-330
0,24,47,-317
0,19,65,-317
0,23,79,-324
0,24,81,-336
0,31,81,-354
0,46,79,-353
0,56,73,-362
0,56,51,-360
0,51,28,-353
0,41,24,-349
0,30,24,-340
0,17,35,-329
0,12,46,-322
1,11,57,-314
1,15,63,-320
1,24,67,-328
1,40,63,-351
1,51,62,-362
1,55,57,-369
1,52,60,-369
1,44,43,-356
1,31,31,-351
1,20,28,-340
1,12,28,-322
1,8,30,-319
1,12,39,-322
1,23,48,-333
1,35,68,-343
1,55,56,-345
1,60,55,-360
1,55,48,-369
1,41,35,-359
1,31,31,-353
1,22,31,-346
1,15,39,-338
1,9,47,-321
1,9,49,-320
1,16,63,-320
2,32,63,-337
2,48,62,-345
2,60,63,-348
2,63,56,-369
2,54,41,-369
2,39,39,-359
2,24,35,-353
2,14,39,-349
2,6,48,-335
2,7,56,-321
2,11,62,-313
2,27,70,-320
2,39,73,-336
2,54,68,-346
2,62,64,-346
2,60,63,-354
2,48,52,-365
2,31,54,-353
2,20,56,-351
2,12,56,-349
2,8,60,-336
2,8,67,-325
2,19,70,-325
2,28,68,-333
2,39,63,-340
3,48,57,-346
3,54,54,-351
3,56,54,-362
3,48,67,-360
3,38,78,-352
3,19,80,-353
3,12,71,-345
3,11,65,-335
3,8,57,-317
3,19,63,-316
3,28,63,-328
3,39,62,-345
3,54,67,-346
3,63,63,-354
3,56,67,-362
3,40,70,-354
3,19,68,-349
3,9,67,-345
3,3,65,-340
3,6,63,-328
3,14,67,-320
3,22,67,-321
3,38,65,-333
3,47,64,-340
3,54,62,-336
4,54,63,-360
4,47,64,-365
4,32,70,-357
4,24,70,-354
4,14,67,-353
4,7,63,-337
4,14,60,-330
4,16,63,-324
4,30,64,-317
4,38,63,-320
4,48,60,-330
4,44,56,-340
4,44,62,-359
4,44,63,-365
4,39,64,-353
4,38,68,-345
4,24,67,-353
4,19,63,-338
4,24,56,-338
4,31,57,-353
4,39,60,-346
4,46,63,-346
4,36,65,-344
4,28,64,-337
4,19,60,-345
5,16,55,-352
5,30,60,-353
5,38,65,-345
5,44,72,-345
5,48,76,-356
5,54,83,-337
5,46,84,-336
5,31,78,-345
5,24,71,-345
5,11,67,-345
5,9,54,-343
5,17,38,-340
5,33,19,-333
5,43,9,-329
5,39,25,-333
5,33,56,-337
5,28,76,-352
5,24,92,-346
5,20,94,-337
5,24,79,-337
5,25,63,-341
5,25,48,-338
5,20,40,-338
5,15,35,-343
5,16,44,-344
0,24,49,-340
0,19,35,-336
0,19,56,-333
0,24,63,-340
0,24,67,-343
0,31,64,-343
0,28,60,-345
0,19,51,-343
0,14,44,-346
0,17,31,-338
0,31,44,-349
0,35,56,-353
0,38,60,-354
0,35,56,-356
0,36,48,-356
0,39,41,-348
0,40,51,-328
0,16,57,-317
0,7,62,-311
0,12,56,-340
0,28,57,-353
0,51,57,-343
0,64,57,-364
0,63,62,-365
0,38,65,-349
1,23,55,-353
1,3,54,-336
1,-8,51,-312
1,-2,50,-317
1,23,43,-344
1,49,49,-348
1,72,60,-356
1,76,67,-362
1,62,70,-356
1,39,72,-353
1,12,70,-357
1,3,64,-327
1,-5,47,-296
1,7,36,-324
1,28,33,-356
1,55,49,-349
1,76,59,-353
1,76,70,-361
1,60,81,-348
1,32,80,-352
1,12,76,-346
1,-4,73,-324
1,-8,63,-306
1,9,52,-316
1,35,48,-338
2,56,47,-340
2,75,52,-340
2,73,60,-336
2,62,63,-333
2,35,63,-340
2,19,60,-340
2,7,56,-317
2,11,55,-301
2,27,60,-328
2,56,71,-343
2,86,75,-349
2,103,79,-340
2,118,78,-344
2,108,79,-354
2,79,73,-357
2,46,63,-336
2,35,48,-313
2,44,49,-328
2,76,63,-360
2,108,80,-369
2,137,99,-378
2,163,120,-370
2,171,143,-369
2,142,152,-360
2,110,147,-338
3,75,135,-320
3,46,124,-304
3,32,102,-308
3,57,84,-329
3,86,86,-336
3,124,88,-353
3,143,102,-356
3,140,110,-346
3,131,112,-344
3,110,99,-333
3,81,75,-327
3,51,68,-337
3,43,56,-332
3,48,46,-340
3,56,56,-346
3,83,64,-353
3,115,84,-360
3,124,103,-353
3,124,113,-349
3,103,97,-345
3,80,76,-346
3,68,62,-338
3,56,47,-335
3,54,28,-328
3,60,28,-325
4,71,36,-345
4,92,56,-349
4,100,81,-353
4,103,92,-351
4,92,83,-346
4,76,73,-349
4,63,59,-344
4,56,48,-333
4,48,35,-317
4,48,24,-317
4,56,27,-322
4,67,35,-338
4,88,46,-348
4,102,64,-367
4,103,71,-360
4,87,63,-353
4,62,48,-354
4,43,31,-349
4,32,25,-344
4,25,27,-320
4,35,28,-313
4,44,35,-328
4,68,40,-341
4,88,56,-352
4,97,70,-353
5,95,71,-354
5,76,57,-353
5,54,44,-353
5,39,31,-345
5,28,38,-336
5,22,39,-319
5,30,44,-314
5,38,48,-324
5,56,51,-346
5,81,55,-349
5,89,55,-352
5,87,55,-360
5,75,54,-360
5,49,56,-353
5,35,51,-349
5,28,54,-338
5,22,52,-322
5,24,52,-317
5,39,51,-320
5,55,51,-336
5,70,59,-348
5,83,63,-349
5,87,56,-362
5,79,48,-367
5,63,39,-359
0,47,48,-353
0,7,65,-341
0,16,63,-336
0,15,63,-320
0,23,60,-317
0,39,56,-335
0,63,59,-340
0,71,63,-335
0,76,63,-353
0,72,56,-360
0,63,54,-349
0,44,49,-352
0,39,46,-348
0,48,44,-336
0,49,48,-349
0,40,60,-338
0,39,60,-329
0,44,68,-356
0,55,65,-353
0,60,56,-337
0,56,47,-351
0,54,47,-349
0,48,47,-344
0,41,48,-343
0,28,56,-314
1,28,57,-329
1,38,60,-328
1,52,56,-328
1,63,55,-338
1,64,55,-344
1,67,51,-349
1,63,47,-338
1,56,56,-360
1,51,56,-368
1,35,57,-354
1,28,57,-345
1,27,56,-336
1,27,56,-320
1,32,51,-317
1,51,56,-324
1,56,51,-337
1,67,48,-338
1,72,48,-343
1,71,47,-356
1,62,56,-365
1,48,62,-365
1,39,63,-357
1,30,60,-349
1,28,56,-340
1,30,56,-333
2,35,51,-317
2,44,54,-322
2,54,56,-336
2,67,60,-338
2,79,63,-337
2,79,63,-353
2,71,59,-367
2,54,56,-364
2,38,51,-360
2,25,49,-352
2,22,56,-352
2,24,63,-336
2,31,67,-319
2,40,67,-316
2,56,67,-327
2,65,59,-336
2,76,56,-336
2,79,59,-349
2,71,63,-364
2,59,65,-360
2,39,68,-356
2,25,65,-349
2,19,68,-340
2,24,71,-333
2,30,67,-320
3,44,71,-314
3,60,68,-324
3,70,67,-332
3,75,63,-340
3,76,63,-349
3,71,63,-354
3,55,71,-353
3,39,78,-353
3,31,79,-353
3,24,78,-345
3,24,76,-333
3,28,68,-324
3,44,67,-321
3,56,62,-329
3,75,60,-336
3,83,67,-345
3,80,78,-353
3,71,81,-359
3,56,89,-362
3,39,88,-354
3,31,81,-348
3,30,79,-336
3,30,72,-327
3,40,76,-320
3,54,76,-319
4,63,73,-333
4,76,79,-343
4,83,87,-348
4,83,92,-359
4,75,94,-357
4,55,91,-353
4,39,79,-345
4,28,73,-336
4,28,70,-335
4,35,65,-322
4,51,67,-320
4,60,78,-322
4,71,78,-336
4,83,83,-346
4,86,83,-353
4,80,83,-361
4,64,76,-362
4,48,71,-356
4,39,63,-346
4,31,64,-345
4,28,67,-330
4,35,70,-317
4,48,76,-314
4,63,70,-322
4,76,67,-337
5,84,67,-348
5,83,64,-359
5,73,62,-365
5,57,55,-360
5,40,48,-353
5,31,47,-345
5,28,48,-348
5,31,51,-337
5,40,51,-320
5,55,55,-322
5,65,59,-333
5,76,59,-336
5,76,67,-336
5,70,70,-349
5,59,62,-361
5,48,51,-356
5,46,44,-356
5,43,35,-349
5,41,28,-346
5,41,27,-320
5,43,32,-313
5,48,39,-321
5,60,43,-329
5,72,47,-349
5,72,51,-354
0,71,51,-369
0,63,38,-359
0,51,30,-365
0,41,22,-353
0,36,15,-343
0,31,15,-330
0,31,22,-313
0,40,30,-314
0,56,38,-328
0,65,33,-336
0,78,48,-349
0,76,46,-367
0,64,31,-365
0,54,23,-364
0,42,15,-356
0,35,12,-346
0,25,15,-325
0,24,25,-316
0,35,31,-316
0,51,35,-328
0,72,39,-345
0,86,40,-353
0,80,40,-356
0,67,44,-365
0,60,28,-367
1,38,30,-353
1,24,25,-349
1,24,24,-340
1,28,27,-324
1,40,31,-314
1,51,39,-324
1,57,35,-314
1,64,39,-340
1,72,39,-354
1,67,33,-369
1,60,25,-364
1,51,24,-354
1,35,27,-352
1,30,32,-345
1,24,31,-320
1,28,44,-308
1,39,44,-320
1,56,33,-329
1,67,28,-345
1,83,25,-345
1,83,31,-360
1,70,32,-369
1,55,32,-361
1,35,35,-354
1,23,39,-353
2,17,41,-335
2,28,44,-312
2,39,41,-313
2,57,43,-328
2,73,44,-344
2,83,48,-346
2,81,51,-361
2,71,51,-365
2,51,48,-361
2,35,44,-362
2,24,39,-359
2,22,35,-338
2,27,35,-317
2,39,40,-316
2,51,49,-324
2,71,60,-337
2,83,62,-344
2,88,65,-356
2,76,59,-365
2,60,49,-362
2,40,44,-353
2,28,43,-349
2,24,55,-337
2,24,60,-324
3,17,56,-351
3,16,56,-335
3,23,60,-313
3,39,63,-313
3,54,62,-330
3,71,56,-337
3,86,54,-343
4,86,55,-359
4,76,55,-365
4,52,55,-360
4,32,51,-353
4,19,59,-349
4,15,63,-336
4,17,62,-319
4,35,63,-312
4,51,59,-328
4,75,60,-343
4,86,59,-343
4,80,59,-360
4,70,60,-365
4,48,56,-361
4,35,52,-353
4,24,57,-351
4,17,57,-340
4,24,60,-317
4,35,63,-313
4,52,60,-324
4,67,57,-344
4,81,55,-348
4,83,56,-359
4,70,62,-367
4,49,56,-364
5,32,59,-354
5,23,57,-353
5,17,57,-336
5,24,59,-317
5,39,60,-312
5,54,57,-324
5,67,56,-345
5,75,52,-345
5,79,56,-354
5,67,62,-368
5,48,60,-361
5,31,55,-359
5,24,57,-349
5,22,54,-336
5,24,56,-320
5,36,56,-313
5,51,56,-320
5,63,56,-341
5,71,56,-345
5,73,57,-360
5,64,59,-367
5,51,55,-364
5,36,55,-356
5,28,59,-349
5,20,60,-328
0,19,62,-319
0,35,55,-349
0,48,55,-333
0,63,51,-341
0,78,54,-353
0,81,60,-360
0,71,64,-365
0,49,64,-357
0,31,56,-357
0,0,51,-356
0,12,51,-328
0,17,52,-311
0,32,52,-312
0,54,54,-337
0,71,51,-345
0,83,55,-356
0,80,64,-361
1,78,56,-340
1,86,67,-356
1,78,70,-368
1,57,67,-365
1,33,60,-364
1,19,55,-357
1,11,56,-349
1,14,51,-313
1,28,57,-304
1,44,56,-330
1,63,57,-343
1,79,60,-338
1,84,64,-359
1,70,67,-365
1,46,63,-369
1,31,51,-360
1,17,51,-349
1,15,51,-332
1,19,56,-311
1,31,56,-312
1,48,51,-336
1,64,56,-346
1,78,60,-353
1,78,62,-365
1,65,60,-365
2,47,57,-356
2,27,55,-356
2,14,54,-343
2,15,56,-317
2,23,60,-308
2,36,56,-321
2,55,52,-345
2,73,56,-343
2,87,56,-360
2,79,63,-368
2,60,59,-362
2,38,56,-356
2,15,54,-354
2,3,55,-333
2,4,56,-308
2,23,56,-313
2,44,54,-330
2,65,48,-344
