包头,x,y,z,状态,休息,采食,活动,爬跨,反刍,其他,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,-47,190,-327,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
0,-57,188,-320,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
0,-66,182,-314,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
0,-66,176,-306,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
0,-56,177,-301,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
0,-47,177,-296,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
0,-41,176,-296,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-38,185,-303,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-29,180,-308,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-29,176,-312,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-36,176,-320,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-42,184,-324,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-45,195,-329,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-50,192,-320,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-52,192,-317,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-50,184,-313,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-57,171,-308,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-61,172,-301,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-57,174,-296,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-49,177,-295,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-40,179,-301,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-29,179,-311,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-25,177,-309,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-29,187,-320,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-36,192,-324,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-47,190,-330,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-56,188,-325,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-58,184,-324,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-58,174,-317,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-56,171,-308,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-52,177,-305,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-49,184,-296,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-37,190,-290,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-32,184,-298,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-37,183,-308,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-37,168,-311,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-40,167,-321,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-40,179,-328,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-37,195,-328,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-40,207,-325,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-47,204,-317,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-52,192,-313,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-57,172,-309,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-60,163,-305,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-56,164,-297,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-49,172,-296,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-39,183,-298,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-26,188,-305,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-21,183,-313,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-25,184,-321,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-33,188,-329,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-48,192,-330,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-57,190,-328,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-60,184,-320,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-60,177,-311,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-53,179,-305,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
2,-50,177,-298,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-48,179,-293,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-45,182,-298,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-36,176,-305,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-34,174,-305,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-32,176,-312,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-33,182,-319,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-36,192,-328,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-40,195,-333,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-42,196,-325,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-49,192,-321,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-57,179,-312,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-57,172,-305,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-56,169,-301,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-52,176,-301,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-40,179,-296,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-33,176,-298,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-34,172,-306,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-33,174,-312,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-33,179,-317,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-33,184,-327,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-40,196,-330,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-48,198,-328,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-56,188,-322,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-63,184,-313,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
3,-61,176,-306,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-53,176,-303,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-47,176,-292,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-41,175,-292,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-32,176,-297,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-33,179,-308,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-32,176,-313,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-32,180,-320,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-32,188,-333,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-40,192,-332,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-49,195,-328,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-58,188,-324,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-61,179,-306,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-61,175,-305,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-52,175,-297,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-52,176,-296,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-40,179,-295,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-34,176,-298,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-32,176,-312,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-31,176,-314,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-29,180,-321,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-32,191,-327,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-42,192,-330,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-50,191,-324,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-57,182,-320,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
4,-61,180,-312,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-61,176,-305,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-57,179,-297,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-50,176,-296,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-39,172,-298,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-32,172,-305,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-25,169,-312,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-24,176,-320,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-29,182,-321,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-42,191,-327,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-57,192,-328,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-57,193,-317,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-57,192,-319,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-56,176,-309,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-57,166,-306,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-50,167,-300,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-49,175,-297,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-45,175,-296,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-40,177,-305,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-29,179,-312,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-26,176,-320,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-29,183,-327,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-40,184,-330,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-52,184,-328,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-63,183,-321,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
5,-68,185,-316,250,0,0,2,0,141,0,5,5,5,5,5,5,5,5,5,1,1,6,5,5,5,5,5,5
1,-63,184,-309,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
1,-64,171,-311,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
1,-56,163,-306,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
1,-49,168,-300,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
1,-44,172,-296,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
1,-41,176,-298,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
1,-32,185,-305,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
1,-25,184,-314,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
1,-26,188,-320,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
1,-34,192,-329,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
1,-42,191,-333,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
1,-52,192,-327,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
1,-61,188,-320,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
1,-57,184,-313,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
1,-57,172,-301,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
1,-48,167,-296,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
1,-42,169,-288,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
1,-34,175,-300,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
1,-25,184,-304,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
1,-20,190,-313,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
1,-28,185,-320,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
1,-33,188,-328,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
1,-45,193,-328,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
1,-53,195,-328,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
1,-57,192,-317,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-71,184,-313,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-58,179,-304,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-49,183,-298,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-40,183,-296,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-33,182,-295,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-32,180,-301,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-40,184,-303,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-47,182,-311,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-44,172,-313,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-34,176,-332,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-29,188,-336,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-29,217,-328,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-39,220,-320,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-52,204,-316,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-61,172,-313,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-64,160,-304,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-57,159,-290,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-47,176,-292,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-40,183,-301,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-24,204,-301,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-17,209,-304,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-23,204,-320,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-36,176,-328,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-49,166,-336,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
4,-58,175,-328,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-57,195,-317,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-60,200,-311,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-61,195,-303,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-57,188,-292,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-49,176,-290,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-41,169,-300,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-34,167,-305,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-20,169,-313,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-20,183,-320,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-25,188,-327,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-32,201,-328,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-47,206,-321,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-57,199,-317,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-64,184,-314,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-64,172,-317,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-52,168,-308,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-47,182,-297,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-36,187,-296,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-31,195,-300,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-29,192,-305,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-31,184,-314,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-26,188,-320,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-31,199,-324,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-40,206,-327,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
5,-49,199,-322,250,0,0,2,0,147,0,5,5,5,5,5,5,5,5,5,1,1,6,6,1,6,6,6,6
2,-29,180,-320,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
2,-34,182,-324,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
2,-40,183,-320,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
2,-45,182,-320,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
2,-56,185,-321,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
2,-64,190,-317,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
2,-66,185,-301,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
2,-64,188,-303,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
2,-55,179,-304,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
2,-47,177,-308,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
2,-36,184,-308,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
2,-25,169,-305,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
2,-25,159,-305,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
2,-32,161,-305,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
2,-53,175,-313,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
2,-69,185,-322,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
2,-63,204,-321,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
2,-50,204,-317,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
2,-42,199,-325,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
2,-34,184,-317,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
2,-45,161,-317,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
2,-57,152,-305,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
2,-57,158,-292,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
2,-49,172,-297,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
2,-42,184,-308,250,0,0,2,0,153,0,6,6,6,6,6,6,5,5,5,1,1,6,6,1,6,6,6,6
