包头,x,y,z,,,,,,,状态,休息,采食,活动,爬跨,反刍,其他,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
3,14,71,-309,19,8,-4,19,8,4,250,18,0,8,0,232,0,317.3609932,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,30,79,-324,16,8,-15,16,8,15,250,18,0,8,0,232,0,334.8387672,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,31,96,-336,1,17,-12,1,17,12,250,18,0,8,0,232,0,350.8176164,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,28,112,-372,-3,16,-36,3,16,36,250,18,0,8,0,232,0,389.5022465,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,31,111,-360,3,-1,12,3,1,12,250,18,0,8,0,232,0,377.9973545,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,22,108,-367,-9,-3,-7,9,3,7,250,18,0,8,0,232,0,383.1931628,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,4,96,-375,-18,-12,-8,18,12,8,250,18,0,8,0,232,0,387.1136784,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-10,83,-360,-14,-13,15,14,13,15,250,18,0,8,0,232,0,369.5794908,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-17,76,-343,-7,-7,17,7,7,17,250,18,0,8,0,232,0,351.7300101,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-17,64,-328,0,-12,15,0,12,15,250,18,0,8,0,232,0,334.6176923,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-10,64,-313,7,0,15,7,0,15,250,18,0,8,0,232,0,319.6326016,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,9,65,-296,19,1,17,19,1,17,250,18,0,8,0,232,0,303.1864113,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,23,76,-322,14,11,-26,14,11,26,250,18,0,8,0,232,0,331.6458955,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,38,92,-337,15,16,-15,15,16,15,250,18,0,8,0,232,0,351.3929424,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,40,112,-368,2,20,-31,2,20,31,250,18,0,8,0,232,0,386.7402229,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,41,115,-364,1,3,4,1,3,4,250,18,0,8,0,232,0,383.9296811,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,24,113,-365,-17,-2,-1,17,2,1,250,18,0,8,0,232,0,382.844616,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-2,97,-372,-26,-16,-7,26,16,7,250,18,0,8,0,232,0,384.443754,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,-16,83,-361,-14,-14,11,14,14,11,250,18,0,8,0,232,0,370.7640759,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,-28,71,-336,-12,-12,25,12,12,25,250,18,0,8,0,232,0,344.5591386,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,-25,60,-317,3,-11,19,3,11,19,250,18,0,8,0,232,0,323.5954264,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,-5,55,-292,20,-5,25,20,5,25,250,18,0,8,0,232,0,297.1767151,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,14,62,-297,19,7,-5,19,7,5,250,18,0,8,0,232,0,303.7252047,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,27,76,-332,13,14,-35,13,14,35,250,18,0,8,0,232,0,341.65626,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,33,96,-346,6,20,-14,6,20,14,250,18,0,8,0,232,0,360.5842481,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,39,112,-340,6,16,6,6,16,6,250,18,0,8,0,232,0,360.0902665,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,35,110,-359,-4,-2,-19,4,2,19,250,18,0,8,0,232,0,377.1021082,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,27,96,-360,-8,-14,-1,8,14,1,250,18,0,8,0,232,0,373.5572245,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,-13,81,-365,-40,-15,-5,40,15,5,250,18,0,8,0,232,0,374.1056001,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,-20,78,-373,-7,-3,-8,7,3,8,250,18,0,8,0,232,0,381.5927148,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,-9,83,-354,11,5,19,11,5,19,250,18,0,8,0,232,0,363.7114241,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,3,88,-335,12,5,19,12,5,19,250,18,0,8,0,232,0,346.3784058,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,9,80,-319,6,-8,16,6,8,16,250,18,0,8,0,232,0,329.0015198,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,12,71,-303,3,-9,16,3,9,16,250,18,0,8,0,232,0,311.4385975,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,-2,67,-304,-14,-4,-1,14,4,1,250,18,0,8,0,232,0,311.3021041,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,-4,68,-324,-2,1,-20,2,1,20,250,18,0,8,0,232,0,331.0830711,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,9,75,-328,13,7,-4,13,7,4,250,18,0,8,0,232,0,336.5857989,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,24,81,-330,15,6,-2,15,6,2,250,18,0,8,0,232,0,340.6420409,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,33,92,-349,9,11,-19,9,11,19,250,18,0,8,0,232,0,362.4279239,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,33,108,-373,0,16,-24,0,16,24,250,18,0,8,0,232,0,389.7204126,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,28,103,-365,-5,-5,8,5,5,8,250,18,0,8,0,232,0,380.2867339,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,7,100,-370,-21,-3,-5,21,3,5,250,18,0,8,0,232,0,383.3392753,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,-10,88,-368,-17,-12,2,17,12,2,250,18,0,8,0,232,0,378.5075957,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-17,76,-344,-7,-12,24,7,12,24,250,18,0,8,0,238,0,352.7052594,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-37,94,-324,-20,18,20,20,18,20,250,18,0,8,0,238,0,339.3832642,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-17,71,-314,20,-23,10,20,23,10,250,18,0,8,0,238,0,322.3755574,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,6,65,-292,23,-6,22,23,6,22,250,18,0,8,0,238,0,299.207286,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,19,76,-306,13,11,-14,13,11,14,250,18,0,8,0,238,0,315.8686436,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,31,83,-340,12,7,-34,12,7,34,250,18,0,8,0,238,0,351.3545218,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,31,95,-336,0,12,4,0,12,4,250,18,0,8,0,238,0,350.5452895,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,32,87,-341,1,-8,-5,1,8,5,250,18,0,8,0,238,0,353.3751548,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,25,79,-361,-7,-8,-20,7,8,20,250,18,0,8,0,238,0,370.3876348,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-1,80,-368,-26,1,-7,26,1,7,250,18,0,8,0,238,0,376.5966012,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-12,92,-365,-11,12,3,11,12,3,250,18,0,8,0,238,0,376.6072224,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-8,103,-360,4,11,5,4,11,5,250,18,0,8,0,238,0,374.5303726,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,6,102,-336,14,-1,24,14,1,24,250,18,0,8,0,238,0,351.192255,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,12,83,-333,6,-19,3,6,19,3,250,18,0,8,0,238,0,343.3977286,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,1,71,-317,-11,-12,16,11,12,16,250,18,0,8,0,238,0,324.8553524,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-8,63,-305,-9,-8,12,9,8,12,250,18,0,8,0,238,0,311.5413295,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-16,56,-320,-8,-7,-15,8,7,15,250,18,0,8,0,238,0,325.2568216,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-8,65,-327,8,9,-7,8,9,7,250,18,0,8,0,238,0,333.4936281,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,19,71,-317,27,6,10,27,6,10,250,18,0,8,0,238,0,325.4089734,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,31,87,-341,12,16,-24,12,16,24,250,18,0,8,0,238,0,353.2860031,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,38,96,-377,7,9,-36,7,9,36,250,18,0,8,0,238,0,390.8823352,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,40,108,-364,2,12,13,2,12,13,250,18,0,8,0,238,0,381.78528,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,24,110,-367,-16,2,-3,16,2,3,250,18,0,8,0,238,0,383.8814921,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-4,97,-369,-28,-13,-2,28,13,2,250,18,0,8,0,238,0,381.5573351,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,-24,86,-353,-20,-11,16,20,11,16,250,18,0,8,0,238,0,364.1167395,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,-33,78,-332,-9,-8,21,9,8,21,250,18,0,8,0,238,0,342.6324561,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,-29,65,-322,4,-13,10,4,13,10,250,18,0,8,0,238,0,329.772649,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,-8,62,-292,21,-3,30,21,3,30,250,18,0,8,0,238,0,298.6168113,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,14,67,-301,22,5,-9,22,5,9,250,18,0,8,0,238,0,308.6843048,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,24,81,-335,10,14,-34,10,14,34,250,18,0,8,0,238,0,345.4880606,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,31,88,-333,7,7,2,7,7,2,250,18,0,8,0,238,0,345.8236545,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,41,88,-324,10,0,9,10,0,9,250,18,0,8,0,238,0,338.2321688,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,24,83,-356,-17,-5,-32,17,5,32,250,18,0,8,0,238,0,366.3345466,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,3,86,-385,-21,3,-29,21,3,29,250,18,0,8,0,238,0,394.4996831,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,3,95,-386,0,9,-1,0,9,1,250,18,0,8,0,238,0,397.5298731,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,12,112,-368,9,17,18,9,17,18,250,18,0,8,0,238,0,384.8532188,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,16,108,-352,4,-4,16,4,4,16,250,18,0,8,0,238,0,368.5430775,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,14,92,-340,-2,-16,12,2,16,12,250,18,0,8,0,238,0,352.5053191,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,-2,79,-322,-16,-13,18,16,13,18,250,18,0,8,0,238,0,331.5554252,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,-15,67,-324,-13,-12,-2,13,12,2,250,18,0,8,0,238,0,331.1948067,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,-25,57,-301,-10,-10,23,10,10,23,250,18,0,8,0,238,0,307.3678578,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,-16,56,-296,9,-1,5,9,1,5,250,18,0,8,0,238,0,301.6753222,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,7,60,-305,23,4,-9,23,4,9,250,18,0,8,0,238,0,310.9244281,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,20,79,-335,13,19,-30,13,19,30,250,18,0,8,0,238,0,344.7694882,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,35,89,-343,15,10,-8,15,10,8,250,18,0,8,0,238,0,356.0828555,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,39,103,-352,4,14,-9,4,14,9,250,18,0,8,0,238,0,368.8278731,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,31,112,-369,-8,9,-17,8,9,17,250,18,0,8,0,238,0,386.8669022,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,7,115,-375,-24,3,-6,24,3,6,250,18,0,8,0,238,0,392.2996304,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,-12,99,-377,-19,-16,-2,19,16,2,250,18,0,8,0,238,0,389.9666652,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,-24,86,-370,-12,-13,7,12,13,7,250,18,0,8,0,238,0,380.620546,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,-20,78,-344,4,-8,26,4,8,26,250,18,0,8,0,238,0,353.2987404,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,-8,67,-325,12,-11,19,12,11,19,250,18,0,8,0,238,0,331.9307157,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,7,56,-320,15,-11,5,15,11,5,250,18,0,8,0,238,0,324.9384557,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,12,63,-304,5,7,16,5,7,16,250,18,0,8,0,238,0,310.691165,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,12,76,-308,0,13,-4,0,13,4,250,18,0,8,0,238,0,317.4649587,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,9,96,-328,-3,20,-20,3,20,20,250,18,0,8,0,238,0,341.8786334,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,7,107,-320,-2,11,8,2,11,8,250,18,0,8,0,238,0,337.4877776,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,7,96,-317,0,-11,3,0,11,3,250,18,0,8,0,238,0,331.2914125,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,1,83,-340,-6,-13,-23,6,13,23,250,18,0,8,0,238,0,349.985714,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,8,76,-369,7,-7,-29,7,7,29,250,18,0,8,0,238,0,376.8302005,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,12,88,-391,4,12,-22,4,12,22,250,18,0,8,0,238,0,400.9600978,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,19,107,-378,7,19,13,7,19,13,250,18,0,8,0,238,0,393.3115813,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,27,99,-353,8,-8,25,8,8,25,250,18,0,8,0,238,0,367.6125678,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,14,96,-340,-13,-3,13,13,3,13,250,18,0,8,0,238,0,353.5703607,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,-8,88,-335,-22,-8,5,22,8,5,250,18,0,8,0,238,0,346.4577896,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,-29,68,-325,-21,-20,10,21,20,10,250,18,0,8,0,238,0,333.3016652,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,-32,56,-311,-3,-12,14,3,12,14,250,18,0,8,0,238,0,317.6176947,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,-20,62,-295,12,6,16,12,6,16,250,18,0,8,0,238,0,302.1075967,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,7,68,-301,27,6,-6,27,6,6,250,18,0,8,0,238,0,308.6648668,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,22,83,-319,15,15,-18,15,15,18,250,18,0,8,0,238,0,330.3543552,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,31,96,-338,9,13,-19,9,13,19,250,18,0,8,0,238,0,352.7336105,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,32,104,-343,1,8,-5,1,8,5,250,18,0,8,0,238,0,359.8458003,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,36,115,-369,4,11,-26,4,11,26,250,18,0,8,0,238,0,388.1777943,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,24,105,-372,-12,-10,-3,12,10,3,250,18,0,8,0,238,0,387.2789692,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,-4,95,-372,-28,-10,0,28,10,0,250,18,0,8,0,238,0,383.9596333,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,-16,83,-369,-12,-12,3,12,12,3,250,18,0,8,0,238,0,378.5577895,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,-21,78,-345,-5,-5,24,5,5,24,250,18,0,8,0,238,0,354.3303543,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,-21,67,-333,0,-11,12,0,11,12,250,18,0,8,0,238,0,340.3219064,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,-8,67,-330,13,0,3,13,0,3,250,18,0,8,0,238,0,336.8278492,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,8,70,-298,16,3,32,16,3,32,250,18,0,8,0,238,0,306.2156103,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,17,79,-296,9,9,2,9,9,2,250,18,0,8,0,238,0,306.8322017,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,15,94,-328,-2,15,-32,2,15,32,250,18,0,8,0,238,0,341.5333073,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,12,99,-313,-3,5,15,3,5,15,250,18,0,8,0,238,0,328.5026636,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,11,92,-324,-1,-7,-11,1,7,11,250,18,0,8,0,238,0,336.9881304,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,-1,83,-349,-12,-9,-25,12,9,25,250,18,0,8,0,238,0,358.7352784,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,8,78,-385,9,-5,-36,9,5,36,250,18,0,8,0,238,0,392.903296,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,19,88,-381,11,10,4,11,10,4,250,18,0,8,0,238,0,391.4920178,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,31,94,-369,12,6,12,12,6,12,250,18,0,8,0,238,0,382.0445,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,27,97,-362,-4,3,7,4,3,7,250,18,0,8,0,238,0,375.7419327,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,12,88,-345,-15,-9,17,15,9,17,250,18,0,8,0,238,0,356.2485088,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,-15,86,-330,-27,-2,15,27,2,15,250,18,0,8,0,238,0,341.3517248,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,-33,71,-317,-18,-15,13,18,15,13,250,18,0,8,0,238,0,326.5256498,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,-29,62,-298,4,-9,19,4,9,19,250,18,0,8,0,238,0,305.7597096,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,-8,60,-296,21,-2,2,21,2,2,250,18,0,8,0,238,0,302.1258016,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,12,70,-317,20,10,-21,20,10,21,250,18,0,8,0,238,0,324.8584307,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,31,83,-340,19,13,-23,19,13,23,250,18,0,8,0,238,0,351.3545218,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,41,96,-337,10,13,3,10,13,3,250,18,0,8,0,238,0,352.7973923,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,48,105,-360,7,9,-23,7,9,23,250,18,0,8,0,238,0,378.0595191,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,39,105,-372,-9,0,-12,9,0,12,250,18,0,8,0,238,0,388.4971042,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,7,102,-368,-32,-3,4,32,3,4,250,18,0,8,0,238,0,381.9384767,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-17,96,-375,-24,-6,-7,24,6,7,250,18,0,8,0,238,0,387.4661276,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-21,87,-353,-4,-9,22,4,9,22,250,18,0,8,0,238,0,364.1689169,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-16,76,-335,5,-11,18,5,11,18,250,18,0,8,0,238,0,343.8851552,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-8,65,-328,8,-11,7,8,11,7,250,18,0,8,0,238,0,334.4742143,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,7,67,-303,15,2,25,15,2,25,250,18,0,8,0,238,0,310.3981314,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,6,71,-305,-1,4,-2,1,4,2,250,18,0,8,0,238,0,313.212388,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,7,79,-317,1,8,-12,1,8,12,250,18,0,8,0,238,0,326.7705617,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,12,71,-314,5,-8,3,5,8,3,250,18,0,8,0,238,0,322.1505859,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,16,67,-317,4,-4,-3,4,4,3,250,18,0,8,0,238,0,324.3979038,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,19,78,-352,3,11,-35,3,11,35,250,18,0,8,0,238,0,361.0387791,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,20,92,-400,1,14,-48,1,14,48,250,18,0,8,0,238,0,410.9306511,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,31,112,-372,11,20,28,11,20,28,250,18,0,8,0,238,0,389.7293933,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,31,116,-359,0,4,13,0,4,13,250,18,0,8,0,238,0,378.5472229,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,9,111,-353,-22,-5,6,22,5,6,250,18,0,8,0,238,0,370.1499696,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-8,96,-346,-17,-15,7,17,15,7,250,18,0,8,0,238,0,359.1601314,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-24,76,-335,-16,-20,11,16,20,11,250,18,0,8,0,238,0,344.3501125,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-32,56,-317,-8,-20,18,8,20,18,250,18,0,8,0,238,0,323.4949768,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-25,55,-301,7,-1,16,7,1,16,250,18,0,8,0,238,0,307.0032573,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,-8,48,-298,17,-7,3,17,7,3,250,18,0,8,0,238,0,301.9470152,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,15,63,-317,23,15,-19,23,15,19,250,18,0,8,0,238,0,323.5475236,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,31,76,-336,16,13,-19,16,13,19,250,18,0,8,0,238,0,345.880037,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,44,92,-340,13,16,-4,13,16,4,250,18,0,8,0,238,0,354.964787,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,41,102,-368,-3,10,-28,3,10,28,250,18,0,8,0,238,0,384.0690042,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,32,115,-370,-9,13,-2,9,13,2,250,18,0,8,0,238,0,388.7788574,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,12,108,-367,-20,-7,3,20,7,3,250,18,0,8,0,238,0,382.7492652,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,-15,96,-372,-27,-12,-5,27,12,5,250,18,0,8,0,238,0,384.4801685,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,-20,88,-364,-5,-8,8,5,8,8,250,18,0,8,0,238,0,375.0199995,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,-16,75,-343,4,-13,21,4,13,21,250,18,0,8,0,238,0,351.4683485,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,-4,60,-328,12,-15,15,12,15,15,250,18,0,8,0,238,0,333.46664,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,-2,62,-305,2,2,23,2,2,23,250,18,0,8,0,238,0,311.2442771,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,3,71,-303,5,9,2,5,9,2,250,18,0,8,0,238,0,311.2217859,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,3,76,-313,0,5,-10,0,5,10,250,18,0,8,0,238,0,322.1086773,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,12,71,-313,9,-5,0,9,5,0,250,18,0,8,0,238,0,321.1759642,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,14,68,-320,2,-3,-7,2,3,7,250,18,0,8,0,238,0,327.4446518,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,15,81,-353,1,13,-33,1,13,33,250,18,0,8,0,238,0,362.4844824,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,24,92,-388,9,11,-35,9,11,35,250,18,0,8,0,238,0,399.4796616,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,38,105,-372,14,13,16,14,13,16,250,18,0,8,0,238,0,388.3979918,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,43,110,-354,5,5,18,5,5,18,250,18,0,8,0,238,0,373.1822611,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
